date,city,service_id,service_name,booking_count,day_of_week,is_weekend,month,day_of_month,lag_1_day,lag_7_day,rolling_7_day_mean,rolling_14_day_mean
2026-06-27,Delhi NCR,srv-move-01,Moving & Heavy Lifting Assistance,9,Saturday,1,6,27,4.0,8.0,5.0,5.571428571428571
2026-06-27,Delhi NCR,srv-paint-01,Wall Painting & Waterproofing,4,Saturday,1,6,27,4.0,4.0,4.0,3.7142857142857144
2026-06-27,Delhi NCR,srv-pest-01,Organic Pest Control,8,Saturday,1,6,27,8.0,10.0,9.0,9.071428571428571
2026-06-27,Delhi NCR,srv-plumb-01,Plumbing Repair & Leakage Fix,13,Saturday,1,6,27,10.0,13.0,10.571428571428571,10.928571428571429
2026-06-27,Delhi NCR,srv-soc-clean-01,Society Common Area Sanitization,4,Saturday,1,6,27,4.0,4.0,3.857142857142857,3.642857142857143
2026-06-27,Delhi NCR,srv-soc-event-01,Community Event Sound & Electrical Setup,5,Saturday,1,6,27,2.0,5.0,2.857142857142857,2.9285714285714284
2026-06-27,Delhi NCR,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,3,Saturday,1,6,27,3.0,3.0,3.0,2.7857142857142856
2026-06-27,Gurugram,srv-ac-01,AC Deep Foam Jet Servicing,10,Saturday,1,6,27,11.0,12.0,10.0,10.071428571428571
2026-06-27,Gurugram,srv-carp-01,Carpentry & Furniture Assembly,8,Saturday,1,6,27,7.0,9.0,6.857142857142857,6.785714285714286
2026-06-27,Gurugram,srv-clean-01,Full Home Deep Cleaning,18,Saturday,1,6,27,8.0,18.0,11.285714285714286,10.714285714285714
2026-06-27,Gurugram,srv-cook-01,Home Chef & Meal Preparation,6,Saturday,1,6,27,6.0,6.0,6.571428571428571,6.642857142857143
2026-06-27,Gurugram,srv-elder-01,Elder Assistance & Companionship,6,Saturday,1,6,27,5.0,5.0,5.142857142857143,5.071428571428571
2026-06-27,Gurugram,srv-elec-01,Electrical Repair & Wiring,9,Saturday,1,6,27,9.0,9.0,8.571428571428571,8.642857142857142
2026-06-27,Gurugram,srv-garden-01,Gardening & Balcony Greenery,7,Saturday,1,6,27,4.0,7.0,5.0,5.0
2026-06-27,Gurugram,srv-move-01,Moving & Heavy Lifting Assistance,6,Saturday,1,6,27,3.0,5.0,3.5714285714285716,3.7142857142857144
2026-06-27,Gurugram,srv-paint-01,Wall Painting & Waterproofing,4,Saturday,1,6,27,3.0,3.0,2.857142857142857,2.9285714285714284
2026-06-27,Gurugram,srv-pest-01,Organic Pest Control,12,Saturday,1,6,27,5.0,7.0,5.857142857142857,6.142857142857143
2026-06-27,Gurugram,srv-plumb-01,Plumbing Repair & Leakage Fix,9,Saturday,1,6,27,7.0,8.0,7.857142857142857,7.5
2026-06-27,Gurugram,srv-soc-clean-01,Society Common Area Sanitization,3,Saturday,1,6,27,3.0,3.0,2.857142857142857,2.7142857142857144
2026-06-27,Gurugram,srv-soc-event-01,Community Event Sound & Electrical Setup,4,Saturday,1,6,27,2.0,3.0,2.2857142857142856,2.142857142857143
2026-06-27,Gurugram,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Saturday,1,6,27,2.0,2.0,2.0,2.2142857142857144
2026-06-27,Hyderabad,srv-ac-01,AC Deep Foam Jet Servicing,14,Saturday,1,6,27,13.0,12.0,12.285714285714286,12.285714285714286
2026-06-27,Hyderabad,srv-carp-01,Carpentry & Furniture Assembly,9,Saturday,1,6,27,7.0,7.0,7.285714285714286,7.071428571428571
2026-06-27,Hyderabad,srv-clean-01,Full Home Deep Cleaning,16,Saturday,1,6,27,11.0,19.0,12.285714285714286,12.142857142857142
2026-06-27,Hyderabad,srv-cook-01,Home Chef & Meal Preparation,8,Saturday,1,6,27,7.0,7.0,8.142857142857142,8.142857142857142
2026-06-27,Hyderabad,srv-elder-01,Elder Assistance & Companionship,6,Saturday,1,6,27,6.0,6.0,5.714285714285714,5.785714285714286
2026-06-27,Hyderabad,srv-elec-01,Electrical Repair & Wiring,9,Saturday,1,6,27,12.0,9.0,10.142857142857142,10.5
2026-06-27,Hyderabad,srv-garden-01,Gardening & Balcony Greenery,7,Saturday,1,6,27,5.0,8.0,6.142857142857143,5.642857142857143
2026-06-27,Hyderabad,srv-move-01,Moving & Heavy Lifting Assistance,6,Saturday,1,6,27,3.0,7.0,4.0,4.071428571428571
2026-06-27,Hyderabad,srv-paint-01,Wall Painting & Waterproofing,3,Saturday,1,6,27,3.0,3.0,3.142857142857143,3.2142857142857144
2026-06-27,Hyderabad,srv-pest-01,Organic Pest Control,8,Saturday,1,6,27,6.0,8.0,6.714285714285714,7.214285714285714
2026-06-27,Hyderabad,srv-plumb-01,Plumbing Repair & Leakage Fix,14,Saturday,1,6,27,8.0,14.0,9.428571428571429,9.071428571428571
2026-06-27,Hyderabad,srv-soc-clean-01,Society Common Area Sanitization,4,Saturday,1,6,27,3.0,4.0,3.0,2.9285714285714284
2026-06-27,Hyderabad,srv-soc-event-01,Community Event Sound & Electrical Setup,4,Saturday,1,6,27,2.0,4.0,2.5714285714285716,2.7857142857142856
2026-06-27,Hyderabad,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Saturday,1,6,27,2.0,5.0,2.4285714285714284,2.357142857142857
2026-06-27,Indore,srv-ac-01,AC Deep Foam Jet Servicing,11,Saturday,1,6,27,10.0,9.0,8.428571428571429,8.928571428571429
2026-06-27,Indore,srv-carp-01,Carpentry & Furniture Assembly,5,Saturday,1,6,27,5.0,7.0,5.571428571428571,5.5
2026-06-27,Indore,srv-clean-01,Full Home Deep Cleaning,16,Saturday,1,6,27,8.0,15.0,9.857142857142858,9.071428571428571
2026-06-27,Indore,srv-cook-01,Home Chef & Meal Preparation,7,Saturday,1,6,27,5.0,9.0,6.428571428571429,6.5
2026-06-27,Indore,srv-elder-01,Elder Assistance & Companionship,4,Saturday,1,6,27,4.0,4.0,4.714285714285714,4.571428571428571
2026-06-27,Indore,srv-elec-01,Electrical Repair & Wiring,7,Saturday,1,6,27,8.0,7.0,8.142857142857142,7.785714285714286
2026-06-27,Indore,srv-garden-01,Gardening & Balcony Greenery,6,Saturday,1,6,27,3.0,6.0,4.285714285714286,4.142857142857143
2026-06-27,Indore,srv-move-01,Moving & Heavy Lifting Assistance,5,Saturday,1,6,27,3.0,5.0,3.4285714285714284,3.357142857142857
2026-06-27,Indore,srv-paint-01,Wall Painting & Waterproofing,3,Saturday,1,6,27,2.0,3.0,2.2857142857142856,2.2857142857142856
2026-06-27,Indore,srv-pest-01,Organic Pest Control,6,Saturday,1,6,27,5.0,7.0,5.428571428571429,5.285714285714286
2026-06-27,Indore,srv-plumb-01,Plumbing Repair & Leakage Fix,7,Saturday,1,6,27,6.0,8.0,6.571428571428571,6.5
2026-06-27,Indore,srv-soc-clean-01,Society Common Area Sanitization,2,Saturday,1,6,27,2.0,5.0,2.4285714285714284,2.4285714285714284
2026-06-27,Indore,srv-soc-event-01,Community Event Sound & Electrical Setup,3,Saturday,1,6,27,1.0,4.0,1.7142857142857142,1.7142857142857142
2026-06-27,Indore,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Saturday,1,6,27,2.0,2.0,1.7142857142857142,1.7142857142857142
2026-06-27,Jaipur,srv-ac-01,AC Deep Foam Jet Servicing,10,Saturday,1,6,27,8.0,11.0,9.571428571428571,9.642857142857142
2026-06-27,Jaipur,srv-carp-01,Carpentry & Furniture Assembly,7,Saturday,1,6,27,5.0,6.0,5.571428571428571,5.857142857142857
2026-06-27,Jaipur,srv-clean-01,Full Home Deep Cleaning,14,Saturday,1,6,27,7.0,13.0,9.142857142857142,9.357142857142858
2026-06-27,Jaipur,srv-cook-01,Home Chef & Meal Preparation,6,Saturday,1,6,27,5.0,7.0,6.142857142857143,6.5
2026-06-27,Jaipur,srv-elder-01,Elder Assistance & Companionship,7,Saturday,1,6,27,5.0,5.0,5.0,4.928571428571429
2026-06-27,Jaipur,srv-elec-01,Electrical Repair & Wiring,7,Saturday,1,6,27,8.0,8.0,9.142857142857142,8.642857142857142
2026-06-27,Jaipur,srv-garden-01,Gardening & Balcony Greenery,6,Saturday,1,6,27,3.0,6.0,4.428571428571429,4.285714285714286
2026-06-27,Jaipur,srv-move-01,Moving & Heavy Lifting Assistance,6,Saturday,1,6,27,3.0,5.0,3.5714285714285716,3.4285714285714284
2026-06-27,Jaipur,srv-paint-01,Wall Painting & Waterproofing,3,Saturday,1,6,27,2.0,3.0,2.2857142857142856,2.2857142857142856
2026-06-27,Jaipur,srv-pest-01,Organic Pest Control,6,Saturday,1,6,27,10.0,6.0,6.142857142857143,5.714285714285714
2026-06-27,Jaipur,srv-plumb-01,Plumbing Repair & Leakage Fix,7,Saturday,1,6,27,6.0,6.0,7.142857142857143,6.928571428571429
2026-06-27,Jaipur,srv-soc-clean-01,Society Common Area Sanitization,2,Saturday,1,6,27,2.0,3.0,2.142857142857143,2.2142857142857144
2026-06-27,Jaipur,srv-soc-event-01,Community Event Sound & Electrical Setup,3,Saturday,1,6,27,2.0,3.0,2.142857142857143,2.0714285714285716
2026-06-27,Jaipur,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Saturday,1,6,27,2.0,2.0,1.8571428571428572,1.7857142857142858
2026-06-27,Kochi,srv-ac-01,AC Deep Foam Jet Servicing,9,Saturday,1,6,27,9.0,10.0,9.142857142857142,9.0
2026-06-27,Kochi,srv-carp-01,Carpentry & Furniture Assembly,5,Saturday,1,6,27,6.0,7.0,5.714285714285714,5.571428571428571
2026-06-27,Kochi,srv-clean-01,Full Home Deep Cleaning,14,Saturday,1,6,27,8.0,15.0,9.714285714285714,10.142857142857142
2026-06-27,Kochi,srv-cook-01,Home Chef & Meal Preparation,6,Saturday,1,6,27,6.0,6.0,5.857142857142857,5.857142857142857
2026-06-27,Kochi,srv-elder-01,Elder Assistance & Companionship,4,Saturday,1,6,27,5.0,4.0,4.571428571428571,4.714285714285714
2026-06-27,Kochi,srv-elec-01,Electrical Repair & Wiring,6,Saturday,1,6,27,7.0,7.0,7.571428571428571,7.357142857142857
2026-06-27,Kochi,srv-garden-01,Gardening & Balcony Greenery,6,Saturday,1,6,27,4.0,5.0,4.0,4.142857142857143
2026-06-27,Kochi,srv-move-01,Moving & Heavy Lifting Assistance,4,Saturday,1,6,27,2.0,5.0,3.0,3.0714285714285716
2026-06-27,Kochi,srv-paint-01,Wall Painting & Waterproofing,3,Saturday,1,6,27,2.0,3.0,2.2857142857142856,2.2857142857142856
2026-06-27,Kochi,srv-pest-01,Organic Pest Control,6,Saturday,1,6,27,4.0,6.0,4.714285714285714,4.857142857142857
2026-06-27,Kochi,srv-plumb-01,Plumbing Repair & Leakage Fix,9,Saturday,1,6,27,7.0,8.0,6.428571428571429,7.214285714285714
2026-06-27,Kochi,srv-soc-clean-01,Society Common Area Sanitization,2,Saturday,1,6,27,2.0,3.0,2.4285714285714284,2.2142857142857144
2026-06-27,Kochi,srv-soc-event-01,Community Event Sound & Electrical Setup,3,Saturday,1,6,27,1.0,3.0,1.5714285714285714,1.7142857142857142
2026-06-27,Kochi,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Saturday,1,6,27,2.0,2.0,2.0,1.9285714285714286
2026-06-27,Kolkata,srv-ac-01,AC Deep Foam Jet Servicing,14,Saturday,1,6,27,12.0,12.0,13.714285714285714,13.5
2026-06-27,Kolkata,srv-carp-01,Carpentry & Furniture Assembly,8,Saturday,1,6,27,8.0,8.0,7.714285714285714,8.285714285714286
2026-06-27,Kolkata,srv-clean-01,Full Home Deep Cleaning,16,Saturday,1,6,27,11.0,17.0,12.285714285714286,12.428571428571429
2026-06-27,Kolkata,srv-cook-01,Home Chef & Meal Preparation,9,Saturday,1,6,27,9.0,9.0,8.428571428571429,8.214285714285714
2026-06-27,Kolkata,srv-elder-01,Elder Assistance & Companionship,7,Saturday,1,6,27,6.0,5.0,6.0,5.928571428571429
2026-06-27,Kolkata,srv-elec-01,Electrical Repair & Wiring,11,Saturday,1,6,27,10.0,11.0,12.285714285714286,11.785714285714286
2026-06-27,Kolkata,srv-garden-01,Gardening & Balcony Greenery,7,Saturday,1,6,27,5.0,7.0,5.714285714285714,6.071428571428571
2026-06-27,Kolkata,srv-move-01,Moving & Heavy Lifting Assistance,7,Saturday,1,6,27,3.0,6.0,4.142857142857143,4.5
2026-06-27,Kolkata,srv-paint-01,Wall Painting & Waterproofing,4,Saturday,1,6,27,4.0,5.0,3.5714285714285716,3.4285714285714284
2026-06-27,Kolkata,srv-pest-01,Organic Pest Control,7,Saturday,1,6,27,7.0,8.0,7.0,7.0
2026-06-27,Kolkata,srv-plumb-01,Plumbing Repair & Leakage Fix,22,Saturday,1,6,27,8.0,9.0,8.714285714285714,8.857142857142858
2026-06-27,Kolkata,srv-soc-clean-01,Society Common Area Sanitization,4,Saturday,1,6,27,3.0,5.0,3.2857142857142856,3.0714285714285716
2026-06-27,Kolkata,srv-soc-event-01,Community Event Sound & Electrical Setup,5,Saturday,1,6,27,2.0,4.0,2.857142857142857,2.857142857142857
2026-06-27,Kolkata,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Saturday,1,6,27,2.0,2.0,2.142857142857143,2.142857142857143
2026-06-27,Lucknow,srv-ac-01,AC Deep Foam Jet Servicing,9,Saturday,1,6,27,10.0,18.0,11.142857142857142,10.357142857142858
2026-06-27,Lucknow,srv-carp-01,Carpentry & Furniture Assembly,7,Saturday,1,6,27,6.0,7.0,6.142857142857143,6.0
2026-06-27,Lucknow,srv-clean-01,Full Home Deep Cleaning,17,Saturday,1,6,27,9.0,15.0,10.0,9.857142857142858
2026-06-27,Lucknow,srv-cook-01,Home Chef & Meal Preparation,6,Saturday,1,6,27,7.0,7.0,6.571428571428571,6.785714285714286
2026-06-27,Lucknow,srv-elder-01,Elder Assistance & Companionship,4,Saturday,1,6,27,4.0,5.0,4.857142857142857,4.857142857142857
2026-06-27,Lucknow,srv-elec-01,Electrical Repair & Wiring,7,Saturday,1,6,27,9.0,7.0,8.428571428571429,8.5
2026-06-27,Lucknow,srv-garden-01,Gardening & Balcony Greenery,6,Saturday,1,6,27,4.0,6.0,4.571428571428571,4.642857142857143
2026-06-27,Lucknow,srv-move-01,Moving & Heavy Lifting Assistance,6,Saturday,1,6,27,3.0,5.0,3.7142857142857144,3.642857142857143
2026-06-27,Lucknow,srv-paint-01,Wall Painting & Waterproofing,3,Saturday,1,6,27,3.0,3.0,2.4285714285714284,2.4285714285714284
2026-06-27,Lucknow,srv-pest-01,Organic Pest Control,7,Saturday,1,6,27,5.0,7.0,6.0,5.928571428571429
2026-06-27,Lucknow,srv-plumb-01,Plumbing Repair & Leakage Fix,8,Saturday,1,6,27,8.0,8.0,9.142857142857142,8.5
2026-06-27,Lucknow,srv-soc-clean-01,Society Common Area Sanitization,3,Saturday,1,6,27,2.0,3.0,2.7142857142857144,2.5
2026-06-27,Lucknow,srv-soc-event-01,Community Event Sound & Electrical Setup,3,Saturday,1,6,27,2.0,4.0,2.2857142857142856,2.142857142857143
2026-06-27,Lucknow,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Saturday,1,6,27,2.0,2.0,1.8571428571428572,1.9285714285714286
2026-06-27,Mumbai,srv-ac-01,AC Deep Foam Jet Servicing,14,Saturday,1,6,27,12.0,16.0,14.571428571428571,14.642857142857142
2026-06-27,Mumbai,srv-carp-01,Carpentry & Furniture Assembly,9,Saturday,1,6,27,9.0,9.0,8.571428571428571,8.928571428571429
2026-06-27,Mumbai,srv-clean-01,Full Home Deep Cleaning,21,Saturday,1,6,27,11.0,20.0,14.428571428571429,14.214285714285714
2026-06-27,Mumbai,srv-cook-01,Home Chef & Meal Preparation,12,Saturday,1,6,27,11.0,9.0,10.428571428571429,10.285714285714286
2026-06-27,Mumbai,srv-elder-01,Elder Assistance & Companionship,8,Saturday,1,6,27,7.0,6.0,8.0,7.714285714285714
2026-06-27,Mumbai,srv-elec-01,Electrical Repair & Wiring,12,Saturday,1,6,27,12.0,13.0,13.285714285714286,13.071428571428571
2026-06-27,Mumbai,srv-garden-01,Gardening & Balcony Greenery,13,Saturday,1,6,27,7.0,11.0,7.285714285714286,6.857142857142857
2026-06-27,Mumbai,srv-move-01,Moving & Heavy Lifting Assistance,10,Saturday,1,6,27,4.0,9.0,5.714285714285714,5.642857142857143
2026-06-27,Mumbai,srv-paint-01,Wall Painting & Waterproofing,5,Saturday,1,6,27,4.0,5.0,4.142857142857143,3.9285714285714284
2026-06-27,Mumbai,srv-pest-01,Organic Pest Control,10,Saturday,1,6,27,10.0,11.0,9.285714285714286,9.5
2026-06-27,Mumbai,srv-plumb-01,Plumbing Repair & Leakage Fix,11,Saturday,1,6,27,11.0,14.0,11.428571428571429,10.928571428571429
2026-06-27,Mumbai,srv-soc-clean-01,Society Common Area Sanitization,4,Saturday,1,6,27,3.0,4.0,3.7142857142857144,3.7857142857142856
2026-06-27,Mumbai,srv-soc-event-01,Community Event Sound & Electrical Setup,6,Saturday,1,6,27,2.0,6.0,3.4285714285714284,3.2857142857142856
2026-06-27,Mumbai,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,3,Saturday,1,6,27,3.0,3.0,2.5714285714285716,2.7142857142857144
2026-06-27,Nagpur,srv-ac-01,AC Deep Foam Jet Servicing,11,Saturday,1,6,27,9.0,9.0,8.714285714285714,8.285714285714286
2026-06-27,Nagpur,srv-carp-01,Carpentry & Furniture Assembly,7,Saturday,1,6,27,5.0,6.0,5.714285714285714,5.571428571428571
2026-06-27,Nagpur,srv-clean-01,Full Home Deep Cleaning,13,Saturday,1,6,27,8.0,15.0,10.0,9.142857142857142
2026-06-27,Nagpur,srv-cook-01,Home Chef & Meal Preparation,7,Saturday,1,6,27,6.0,6.0,5.857142857142857,5.928571428571429
2026-06-27,Nagpur,srv-elder-01,Elder Assistance & Companionship,5,Saturday,1,6,27,5.0,4.0,4.285714285714286,4.285714285714286
2026-06-27,Nagpur,srv-elec-01,Electrical Repair & Wiring,8,Saturday,1,6,27,7.0,7.0,7.857142857142857,7.785714285714286
2026-06-27,Nagpur,srv-garden-01,Gardening & Balcony Greenery,6,Saturday,1,6,27,3.0,6.0,4.0,4.142857142857143
2026-06-27,Nagpur,srv-move-01,Moving & Heavy Lifting Assistance,8,Saturday,1,6,27,2.0,5.0,3.142857142857143,3.2857142857142856
2026-06-27,Nagpur,srv-paint-01,Wall Painting & Waterproofing,3,Saturday,1,6,27,2.0,3.0,2.2857142857142856,2.357142857142857
2026-06-27,Nagpur,srv-pest-01,Organic Pest Control,6,Saturday,1,6,27,4.0,5.0,5.0,5.071428571428571
2026-06-27,Nagpur,srv-plumb-01,Plumbing Repair & Leakage Fix,7,Saturday,1,6,27,7.0,8.0,6.571428571428571,6.571428571428571
2026-06-27,Nagpur,srv-soc-clean-01,Society Common Area Sanitization,2,Saturday,1,6,27,2.0,3.0,2.2857142857142856,2.2142857142857144
2026-06-27,Nagpur,srv-soc-event-01,Community Event Sound & Electrical Setup,3,Saturday,1,6,27,1.0,3.0,1.7142857142857142,1.8571428571428572
2026-06-27,Nagpur,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Saturday,1,6,27,3.0,2.0,2.0,1.7857142857142858
2026-06-27,Patna,srv-ac-01,AC Deep Foam Jet Servicing,10,Saturday,1,6,27,8.0,8.0,8.285714285714286,8.214285714285714
2026-06-27,Patna,srv-carp-01,Carpentry & Furniture Assembly,6,Saturday,1,6,27,5.0,5.0,5.142857142857143,5.071428571428571
2026-06-27,Patna,srv-clean-01,Full Home Deep Cleaning,11,Saturday,1,6,27,7.0,14.0,8.857142857142858,8.428571428571429
2026-06-27,Patna,srv-cook-01,Home Chef & Meal Preparation,6,Saturday,1,6,27,8.0,6.0,6.0,5.928571428571429
2026-06-27,Patna,srv-elder-01,Elder Assistance & Companionship,5,Saturday,1,6,27,5.0,4.0,4.285714285714286,4.285714285714286
2026-06-27,Patna,srv-elec-01,Electrical Repair & Wiring,7,Saturday,1,6,27,8.0,6.0,7.714285714285714,7.714285714285714
2026-06-27,Patna,srv-garden-01,Gardening & Balcony Greenery,5,Saturday,1,6,27,3.0,5.0,3.7142857142857144,3.7142857142857144
2026-06-27,Patna,srv-move-01,Moving & Heavy Lifting Assistance,5,Saturday,1,6,27,2.0,5.0,3.0,2.857142857142857
2026-06-27,Patna,srv-paint-01,Wall Painting & Waterproofing,3,Saturday,1,6,27,2.0,3.0,2.142857142857143,2.142857142857143
2026-06-27,Patna,srv-pest-01,Organic Pest Control,6,Saturday,1,6,27,5.0,5.0,4.857142857142857,4.928571428571429
2026-06-27,Patna,srv-plumb-01,Plumbing Repair & Leakage Fix,7,Saturday,1,6,27,6.0,8.0,6.714285714285714,6.214285714285714
2026-06-27,Patna,srv-soc-clean-01,Society Common Area Sanitization,2,Saturday,1,6,27,2.0,3.0,2.142857142857143,2.0714285714285716
2026-06-27,Patna,srv-soc-event-01,Community Event Sound & Electrical Setup,4,Saturday,1,6,27,1.0,3.0,1.5714285714285714,1.5714285714285714
2026-06-27,Patna,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,1,Saturday,1,6,27,2.0,1.0,1.2857142857142858,1.4285714285714286
2026-06-27,Pune,srv-ac-01,AC Deep Foam Jet Servicing,13,Saturday,1,6,27,11.0,13.0,11.428571428571429,11.0
2026-06-27,Pune,srv-carp-01,Carpentry & Furniture Assembly,11,Saturday,1,6,27,7.0,8.0,6.857142857142857,6.571428571428571
2026-06-27,Pune,srv-clean-01,Full Home Deep Cleaning,16,Saturday,1,6,27,9.0,19.0,13.428571428571429,12.142857142857142
2026-06-27,Pune,srv-cook-01,Home Chef & Meal Preparation,7,Saturday,1,6,27,8.0,7.0,7.571428571428571,7.285714285714286
2026-06-27,Pune,srv-elder-01,Elder Assistance & Companionship,5,Saturday,1,6,27,5.0,5.0,5.285714285714286,5.5
2026-06-27,Pune,srv-elec-01,Electrical Repair & Wiring,9,Saturday,1,6,27,10.0,9.0,10.714285714285714,9.857142857142858
2026-06-27,Pune,srv-garden-01,Gardening & Balcony Greenery,7,Saturday,1,6,27,4.0,7.0,5.714285714285714,5.428571428571429
2026-06-27,Pune,srv-move-01,Moving & Heavy Lifting Assistance,6,Saturday,1,6,27,3.0,6.0,4.0,3.857142857142857
2026-06-27,Pune,srv-paint-01,Wall Painting & Waterproofing,3,Saturday,1,6,27,3.0,3.0,3.0,3.0714285714285716
2026-06-27,Pune,srv-pest-01,Organic Pest Control,8,Saturday,1,6,27,5.0,7.0,6.428571428571429,6.071428571428571
2026-06-27,Pune,srv-plumb-01,Plumbing Repair & Leakage Fix,8,Saturday,1,6,27,7.0,9.0,8.0,7.928571428571429
2026-06-27,Pune,srv-soc-clean-01,Society Common Area Sanitization,3,Saturday,1,6,27,3.0,3.0,2.4285714285714284,2.5714285714285716
2026-06-27,Pune,srv-soc-event-01,Community Event Sound & Electrical Setup,4,Saturday,1,6,27,2.0,4.0,2.4285714285714284,2.4285714285714284
2026-06-27,Pune,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Saturday,1,6,27,2.0,2.0,2.2857142857142856,2.142857142857143
2026-06-27,Surat,srv-ac-01,AC Deep Foam Jet Servicing,9,Saturday,1,6,27,9.0,9.0,8.857142857142858,8.642857142857142
2026-06-27,Surat,srv-carp-01,Carpentry & Furniture Assembly,7,Saturday,1,6,27,5.0,6.0,5.142857142857143,5.571428571428571
2026-06-27,Surat,srv-clean-01,Full Home Deep Cleaning,13,Saturday,1,6,27,8.0,15.0,10.857142857142858,9.785714285714286
2026-06-27,Surat,srv-cook-01,Home Chef & Meal Preparation,6,Saturday,1,6,27,7.0,6.0,5.857142857142857,5.714285714285714
2026-06-27,Surat,srv-elder-01,Elder Assistance & Companionship,4,Saturday,1,6,27,4.0,4.0,4.571428571428571,4.571428571428571
2026-06-27,Surat,srv-elec-01,Electrical Repair & Wiring,7,Saturday,1,6,27,9.0,6.0,7.857142857142857,7.5
2026-06-27,Surat,srv-garden-01,Gardening & Balcony Greenery,5,Saturday,1,6,27,3.0,6.0,4.285714285714286,4.142857142857143
2026-06-27,Surat,srv-move-01,Moving & Heavy Lifting Assistance,6,Saturday,1,6,27,2.0,5.0,3.142857142857143,3.2142857142857144
2026-06-27,Surat,srv-paint-01,Wall Painting & Waterproofing,3,Saturday,1,6,27,2.0,3.0,2.2857142857142856,2.357142857142857
2026-06-27,Surat,srv-pest-01,Organic Pest Control,7,Saturday,1,6,27,5.0,5.0,5.285714285714286,5.071428571428571
2026-06-27,Surat,srv-plumb-01,Plumbing Repair & Leakage Fix,7,Saturday,1,6,27,6.0,8.0,6.714285714285714,6.357142857142857
2026-06-27,Surat,srv-soc-clean-01,Society Common Area Sanitization,3,Saturday,1,6,27,2.0,2.0,2.0,2.0714285714285716
2026-06-27,Surat,srv-soc-event-01,Community Event Sound & Electrical Setup,3,Saturday,1,6,27,1.0,3.0,1.5714285714285714,1.7142857142857142
2026-06-27,Surat,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Saturday,1,6,27,1.0,2.0,1.8571428571428572,1.7142857142857142
2026-06-27,Vadodara,srv-ac-01,AC Deep Foam Jet Servicing,9,Saturday,1,6,27,8.0,8.0,9.0,8.5
2026-06-27,Vadodara,srv-carp-01,Carpentry & Furniture Assembly,6,Saturday,1,6,27,5.0,6.0,5.0,5.214285714285714
2026-06-27,Vadodara,srv-clean-01,Full Home Deep Cleaning,14,Saturday,1,6,27,6.0,14.0,9.285714285714286,9.357142857142858
2026-06-27,Vadodara,srv-cook-01,Home Chef & Meal Preparation,6,Saturday,1,6,27,5.0,5.0,5.428571428571429,5.642857142857143
2026-06-27,Vadodara,srv-elder-01,Elder Assistance & Companionship,4,Saturday,1,6,27,4.0,4.0,4.0,4.0
2026-06-27,Vadodara,srv-elec-01,Electrical Repair & Wiring,7,Saturday,1,6,27,8.0,7.0,7.142857142857143,7.142857142857143
2026-06-27,Vadodara,srv-garden-01,Gardening & Balcony Greenery,6,Saturday,1,6,27,3.0,6.0,3.857142857142857,3.857142857142857
2026-06-27,Vadodara,srv-move-01,Moving & Heavy Lifting Assistance,5,Saturday,1,6,27,2.0,5.0,3.0,3.4285714285714284
2026-06-27,Vadodara,srv-paint-01,Wall Painting & Waterproofing,3,Saturday,1,6,27,2.0,2.0,2.0,2.142857142857143
2026-06-27,Vadodara,srv-pest-01,Organic Pest Control,6,Saturday,1,6,27,4.0,5.0,4.571428571428571,4.571428571428571
2026-06-27,Vadodara,srv-plumb-01,Plumbing Repair & Leakage Fix,8,Saturday,1,6,27,6.0,6.0,5.857142857142857,6.0
2026-06-27,Vadodara,srv-soc-clean-01,Society Common Area Sanitization,2,Saturday,1,6,27,2.0,2.0,2.0,2.0
2026-06-27,Vadodara,srv-soc-event-01,Community Event Sound & Electrical Setup,3,Saturday,1,6,27,1.0,3.0,1.5714285714285714,1.6428571428571428
2026-06-27,Vadodara,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Saturday,1,6,27,1.0,2.0,1.5714285714285714,1.6428571428571428
2026-06-27,Visakhapatnam,srv-ac-01,AC Deep Foam Jet Servicing,10,Saturday,1,6,27,9.0,16.0,9.571428571428571,8.785714285714286
2026-06-27,Visakhapatnam,srv-carp-01,Carpentry & Furniture Assembly,6,Saturday,1,6,27,5.0,6.0,5.571428571428571,5.285714285714286
2026-06-27,Visakhapatnam,srv-clean-01,Full Home Deep Cleaning,14,Saturday,1,6,27,7.0,13.0,10.142857142857142,9.357142857142858
2026-06-27,Visakhapatnam,srv-cook-01,Home Chef & Meal Preparation,6,Saturday,1,6,27,6.0,6.0,6.0,5.714285714285714
