date,city,service_id,service_name,booking_count,day_of_week,is_weekend,month,day_of_month
2026-05-20,Chennai,srv-paint-01,Wall Painting & Waterproofing,4,Wednesday,0,5,20
2026-05-20,Chennai,srv-pest-01,Organic Pest Control,5,Wednesday,0,5,20
2026-05-20,Chennai,srv-plumb-01,Plumbing Repair & Leakage Fix,7,Wednesday,0,5,20
2026-05-20,Chennai,srv-soc-clean-01,Society Common Area Sanitization,2,Wednesday,0,5,20
2026-05-20,Chennai,srv-soc-event-01,Community Event Sound & Electrical Setup,1,Wednesday,0,5,20
2026-05-20,Chennai,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Wednesday,0,5,20
2026-05-20,Coimbatore,srv-ac-01,AC Deep Foam Jet Servicing,10,Wednesday,0,5,20
2026-05-20,Coimbatore,srv-carp-01,Carpentry & Furniture Assembly,5,Wednesday,0,5,20
2026-05-20,Coimbatore,srv-clean-01,Full Home Deep Cleaning,6,Wednesday,0,5,20
2026-05-20,Coimbatore,srv-cook-01,Home Chef & Meal Preparation,5,Wednesday,0,5,20
2026-05-20,Coimbatore,srv-elder-01,Elder Assistance & Companionship,4,Wednesday,0,5,20
2026-05-20,Coimbatore,srv-elec-01,Electrical Repair & Wiring,8,Wednesday,0,5,20
2026-05-20,Coimbatore,srv-garden-01,Gardening & Balcony Greenery,3,Wednesday,0,5,20
2026-05-20,Coimbatore,srv-move-01,Moving & Heavy Lifting Assistance,3,Wednesday,0,5,20
2026-05-20,Coimbatore,srv-paint-01,Wall Painting & Waterproofing,3,Wednesday,0,5,20
2026-05-20,Coimbatore,srv-pest-01,Organic Pest Control,4,Wednesday,0,5,20
2026-05-20,Coimbatore,srv-plumb-01,Plumbing Repair & Leakage Fix,5,Wednesday,0,5,20
2026-05-20,Coimbatore,srv-soc-clean-01,Society Common Area Sanitization,2,Wednesday,0,5,20
2026-05-20,Coimbatore,srv-soc-event-01,Community Event Sound & Electrical Setup,1,Wednesday,0,5,20
2026-05-20,Coimbatore,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,1,Wednesday,0,5,20
2026-05-20,Delhi NCR,srv-ac-01,AC Deep Foam Jet Servicing,11,Wednesday,0,5,20
2026-05-20,Delhi NCR,srv-carp-01,Carpentry & Furniture Assembly,8,Wednesday,0,5,20
2026-05-20,Delhi NCR,srv-clean-01,Full Home Deep Cleaning,11,Wednesday,0,5,20
2026-05-20,Delhi NCR,srv-cook-01,Home Chef & Meal Preparation,9,Wednesday,0,5,20
2026-05-20,Delhi NCR,srv-elder-01,Elder Assistance & Companionship,7,Wednesday,0,5,20
2026-05-20,Delhi NCR,srv-elec-01,Electrical Repair & Wiring,14,Wednesday,0,5,20
2026-05-20,Delhi NCR,srv-garden-01,Gardening & Balcony Greenery,6,Wednesday,0,5,20
2026-05-20,Delhi NCR,srv-move-01,Moving & Heavy Lifting Assistance,4,Wednesday,0,5,20
2026-05-20,Delhi NCR,srv-paint-01,Wall Painting & Waterproofing,4,Wednesday,0,5,20
2026-05-20,Delhi NCR,srv-pest-01,Organic Pest Control,6,Wednesday,0,5,20
2026-05-20,Delhi NCR,srv-plumb-01,Plumbing Repair & Leakage Fix,10,Wednesday,0,5,20
2026-05-20,Delhi NCR,srv-soc-clean-01,Society Common Area Sanitization,4,Wednesday,0,5,20
2026-05-20,Delhi NCR,srv-soc-event-01,Community Event Sound & Electrical Setup,2,Wednesday,0,5,20
2026-05-20,Delhi NCR,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,3,Wednesday,0,5,20
2026-05-20,Gurugram,srv-ac-01,AC Deep Foam Jet Servicing,10,Wednesday,0,5,20
2026-05-20,Gurugram,srv-carp-01,Carpentry & Furniture Assembly,6,Wednesday,0,5,20
2026-05-20,Gurugram,srv-clean-01,Full Home Deep Cleaning,7,Wednesday,0,5,20
2026-05-20,Gurugram,srv-cook-01,Home Chef & Meal Preparation,7,Wednesday,0,5,20
2026-05-20,Gurugram,srv-elder-01,Elder Assistance & Companionship,5,Wednesday,0,5,20
2026-05-20,Gurugram,srv-elec-01,Electrical Repair & Wiring,9,Wednesday,0,5,20
2026-05-20,Gurugram,srv-garden-01,Gardening & Balcony Greenery,4,Wednesday,0,5,20
2026-05-20,Gurugram,srv-move-01,Moving & Heavy Lifting Assistance,3,Wednesday,0,5,20
2026-05-20,Gurugram,srv-paint-01,Wall Painting & Waterproofing,3,Wednesday,0,5,20
2026-05-20,Gurugram,srv-pest-01,Organic Pest Control,5,Wednesday,0,5,20
2026-05-20,Gurugram,srv-plumb-01,Plumbing Repair & Leakage Fix,7,Wednesday,0,5,20
2026-05-20,Gurugram,srv-soc-clean-01,Society Common Area Sanitization,3,Wednesday,0,5,20
2026-05-20,Gurugram,srv-soc-event-01,Community Event Sound & Electrical Setup,2,Wednesday,0,5,20
2026-05-20,Gurugram,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Wednesday,0,5,20
2026-05-20,Hyderabad,srv-ac-01,AC Deep Foam Jet Servicing,15,Wednesday,0,5,20
2026-05-20,Hyderabad,srv-carp-01,Carpentry & Furniture Assembly,6,Wednesday,0,5,20
2026-05-20,Hyderabad,srv-clean-01,Full Home Deep Cleaning,13,Wednesday,0,5,20
2026-05-20,Hyderabad,srv-cook-01,Home Chef & Meal Preparation,8,Wednesday,0,5,20
2026-05-20,Hyderabad,srv-elder-01,Elder Assistance & Companionship,5,Wednesday,0,5,20
2026-05-20,Hyderabad,srv-elec-01,Electrical Repair & Wiring,12,Wednesday,0,5,20
2026-05-20,Hyderabad,srv-garden-01,Gardening & Balcony Greenery,4,Wednesday,0,5,20
2026-05-20,Hyderabad,srv-move-01,Moving & Heavy Lifting Assistance,4,Wednesday,0,5,20
2026-05-20,Hyderabad,srv-paint-01,Wall Painting & Waterproofing,3,Wednesday,0,5,20
2026-05-20,Hyderabad,srv-pest-01,Organic Pest Control,6,Wednesday,0,5,20
2026-05-20,Hyderabad,srv-plumb-01,Plumbing Repair & Leakage Fix,9,Wednesday,0,5,20
2026-05-20,Hyderabad,srv-soc-clean-01,Society Common Area Sanitization,2,Wednesday,0,5,20
2026-05-20,Hyderabad,srv-soc-event-01,Community Event Sound & Electrical Setup,2,Wednesday,0,5,20
2026-05-20,Hyderabad,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Wednesday,0,5,20
2026-05-20,Indore,srv-ac-01,AC Deep Foam Jet Servicing,9,Wednesday,0,5,20
2026-05-20,Indore,srv-carp-01,Carpentry & Furniture Assembly,5,Wednesday,0,5,20
2026-05-20,Indore,srv-clean-01,Full Home Deep Cleaning,8,Wednesday,0,5,20
2026-05-20,Indore,srv-cook-01,Home Chef & Meal Preparation,5,Wednesday,0,5,20
2026-05-20,Indore,srv-elder-01,Elder Assistance & Companionship,4,Wednesday,0,5,20
2026-05-20,Indore,srv-elec-01,Electrical Repair & Wiring,12,Wednesday,0,5,20
2026-05-20,Indore,srv-garden-01,Gardening & Balcony Greenery,4,Wednesday,0,5,20
2026-05-20,Indore,srv-move-01,Moving & Heavy Lifting Assistance,3,Wednesday,0,5,20
2026-05-20,Indore,srv-paint-01,Wall Painting & Waterproofing,2,Wednesday,0,5,20
2026-05-20,Indore,srv-pest-01,Organic Pest Control,3,Wednesday,0,5,20
2026-05-20,Indore,srv-plumb-01,Plumbing Repair & Leakage Fix,6,Wednesday,0,5,20
2026-05-20,Indore,srv-soc-clean-01,Society Common Area Sanitization,2,Wednesday,0,5,20
2026-05-20,Indore,srv-soc-event-01,Community Event Sound & Electrical Setup,1,Wednesday,0,5,20
2026-05-20,Indore,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Wednesday,0,5,20
2026-05-20,Jaipur,srv-ac-01,AC Deep Foam Jet Servicing,8,Wednesday,0,5,20
2026-05-20,Jaipur,srv-carp-01,Carpentry & Furniture Assembly,5,Wednesday,0,5,20
2026-05-20,Jaipur,srv-clean-01,Full Home Deep Cleaning,8,Wednesday,0,5,20
2026-05-20,Jaipur,srv-cook-01,Home Chef & Meal Preparation,6,Wednesday,0,5,20
2026-05-20,Jaipur,srv-elder-01,Elder Assistance & Companionship,5,Wednesday,0,5,20
2026-05-20,Jaipur,srv-elec-01,Electrical Repair & Wiring,8,Wednesday,0,5,20
2026-05-20,Jaipur,srv-garden-01,Gardening & Balcony Greenery,3,Wednesday,0,5,20
2026-05-20,Jaipur,srv-move-01,Moving & Heavy Lifting Assistance,3,Wednesday,0,5,20
2026-05-20,Jaipur,srv-paint-01,Wall Painting & Waterproofing,3,Wednesday,0,5,20
2026-05-20,Jaipur,srv-pest-01,Organic Pest Control,4,Wednesday,0,5,20
2026-05-20,Jaipur,srv-plumb-01,Plumbing Repair & Leakage Fix,6,Wednesday,0,5,20
2026-05-20,Jaipur,srv-soc-clean-01,Society Common Area Sanitization,2,Wednesday,0,5,20
2026-05-20,Jaipur,srv-soc-event-01,Community Event Sound & Electrical Setup,1,Wednesday,0,5,20
2026-05-20,Jaipur,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Wednesday,0,5,20
2026-05-20,Kochi,srv-ac-01,AC Deep Foam Jet Servicing,7,Wednesday,0,5,20
2026-05-20,Kochi,srv-carp-01,Carpentry & Furniture Assembly,5,Wednesday,0,5,20
2026-05-20,Kochi,srv-clean-01,Full Home Deep Cleaning,7,Wednesday,0,5,20
2026-05-20,Kochi,srv-cook-01,Home Chef & Meal Preparation,5,Wednesday,0,5,20
2026-05-20,Kochi,srv-elder-01,Elder Assistance & Companionship,4,Wednesday,0,5,20
2026-05-20,Kochi,srv-elec-01,Electrical Repair & Wiring,8,Wednesday,0,5,20
2026-05-20,Kochi,srv-garden-01,Gardening & Balcony Greenery,4,Wednesday,0,5,20
2026-05-20,Kochi,srv-move-01,Moving & Heavy Lifting Assistance,2,Wednesday,0,5,20
2026-05-20,Kochi,srv-paint-01,Wall Painting & Waterproofing,3,Wednesday,0,5,20
2026-05-20,Kochi,srv-pest-01,Organic Pest Control,3,Wednesday,0,5,20
2026-05-20,Kochi,srv-plumb-01,Plumbing Repair & Leakage Fix,6,Wednesday,0,5,20
2026-05-20,Kochi,srv-soc-clean-01,Society Common Area Sanitization,2,Wednesday,0,5,20
2026-05-20,Kochi,srv-soc-event-01,Community Event Sound & Electrical Setup,1,Wednesday,0,5,20
2026-05-20,Kochi,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,1,Wednesday,0,5,20
2026-05-20,Kolkata,srv-ac-01,AC Deep Foam Jet Servicing,12,Wednesday,0,5,20
2026-05-20,Kolkata,srv-carp-01,Carpentry & Furniture Assembly,8,Wednesday,0,5,20
2026-05-20,Kolkata,srv-clean-01,Full Home Deep Cleaning,11,Wednesday,0,5,20
2026-05-20,Kolkata,srv-cook-01,Home Chef & Meal Preparation,9,Wednesday,0,5,20
2026-05-20,Kolkata,srv-elder-01,Elder Assistance & Companionship,5,Wednesday,0,5,20
2026-05-20,Kolkata,srv-elec-01,Electrical Repair & Wiring,10,Wednesday,0,5,20
2026-05-20,Kolkata,srv-garden-01,Gardening & Balcony Greenery,5,Wednesday,0,5,20
2026-05-20,Kolkata,srv-move-01,Moving & Heavy Lifting Assistance,3,Wednesday,0,5,20
2026-05-20,Kolkata,srv-paint-01,Wall Painting & Waterproofing,4,Wednesday,0,5,20
2026-05-20,Kolkata,srv-pest-01,Organic Pest Control,6,Wednesday,0,5,20
2026-05-20,Kolkata,srv-plumb-01,Plumbing Repair & Leakage Fix,9,Wednesday,0,5,20
2026-05-20,Kolkata,srv-soc-clean-01,Society Common Area Sanitization,3,Wednesday,0,5,20
2026-05-20,Kolkata,srv-soc-event-01,Community Event Sound & Electrical Setup,2,Wednesday,0,5,20
2026-05-20,Kolkata,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Wednesday,0,5,20
2026-05-20,Lucknow,srv-ac-01,AC Deep Foam Jet Servicing,7,Wednesday,0,5,20
2026-05-20,Lucknow,srv-carp-01,Carpentry & Furniture Assembly,6,Wednesday,0,5,20
2026-05-20,Lucknow,srv-clean-01,Full Home Deep Cleaning,9,Wednesday,0,5,20
2026-05-20,Lucknow,srv-cook-01,Home Chef & Meal Preparation,7,Wednesday,0,5,20
2026-05-20,Lucknow,srv-elder-01,Elder Assistance & Companionship,4,Wednesday,0,5,20
2026-05-20,Lucknow,srv-elec-01,Electrical Repair & Wiring,9,Wednesday,0,5,20
2026-05-20,Lucknow,srv-garden-01,Gardening & Balcony Greenery,4,Wednesday,0,5,20
2026-05-20,Lucknow,srv-move-01,Moving & Heavy Lifting Assistance,3,Wednesday,0,5,20
2026-05-20,Lucknow,srv-paint-01,Wall Painting & Waterproofing,3,Wednesday,0,5,20
2026-05-20,Lucknow,srv-pest-01,Organic Pest Control,4,Wednesday,0,5,20
2026-05-20,Lucknow,srv-plumb-01,Plumbing Repair & Leakage Fix,7,Wednesday,0,5,20
2026-05-20,Lucknow,srv-soc-clean-01,Society Common Area Sanitization,2,Wednesday,0,5,20
2026-05-20,Lucknow,srv-soc-event-01,Community Event Sound & Electrical Setup,1,Wednesday,0,5,20
2026-05-20,Lucknow,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Wednesday,0,5,20
2026-05-20,Mumbai,srv-ac-01,AC Deep Foam Jet Servicing,14,Wednesday,0,5,20
2026-05-20,Mumbai,srv-carp-01,Carpentry & Furniture Assembly,8,Wednesday,0,5,20
2026-05-20,Mumbai,srv-clean-01,Full Home Deep Cleaning,10,Wednesday,0,5,20
2026-05-20,Mumbai,srv-cook-01,Home Chef & Meal Preparation,8,Wednesday,0,5,20
2026-05-20,Mumbai,srv-elder-01,Elder Assistance & Companionship,6,Wednesday,0,5,20
2026-05-20,Mumbai,srv-elec-01,Electrical Repair & Wiring,14,Wednesday,0,5,20
2026-05-20,Mumbai,srv-garden-01,Gardening & Balcony Greenery,6,Wednesday,0,5,20
2026-05-20,Mumbai,srv-move-01,Moving & Heavy Lifting Assistance,3,Wednesday,0,5,20
2026-05-20,Mumbai,srv-paint-01,Wall Painting & Waterproofing,5,Wednesday,0,5,20
2026-05-20,Mumbai,srv-pest-01,Organic Pest Control,7,Wednesday,0,5,20
2026-05-20,Mumbai,srv-plumb-01,Plumbing Repair & Leakage Fix,10,Wednesday,0,5,20
2026-05-20,Mumbai,srv-soc-clean-01,Society Common Area Sanitization,4,Wednesday,0,5,20
2026-05-20,Mumbai,srv-soc-event-01,Community Event Sound & Electrical Setup,2,Wednesday,0,5,20
2026-05-20,Mumbai,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Wednesday,0,5,20
2026-05-20,Nagpur,srv-ac-01,AC Deep Foam Jet Servicing,8,Wednesday,0,5,20
2026-05-20,Nagpur,srv-carp-01,Carpentry & Furniture Assembly,5,Wednesday,0,5,20
2026-05-20,Nagpur,srv-clean-01,Full Home Deep Cleaning,7,Wednesday,0,5,20
2026-05-20,Nagpur,srv-cook-01,Home Chef & Meal Preparation,6,Wednesday,0,5,20
2026-05-20,Nagpur,srv-elder-01,Elder Assistance & Companionship,4,Wednesday,0,5,20
2026-05-20,Nagpur,srv-elec-01,Electrical Repair & Wiring,8,Wednesday,0,5,20
2026-05-20,Nagpur,srv-garden-01,Gardening & Balcony Greenery,3,Wednesday,0,5,20
2026-05-20,Nagpur,srv-move-01,Moving & Heavy Lifting Assistance,2,Wednesday,0,5,20
2026-05-20,Nagpur,srv-paint-01,Wall Painting & Waterproofing,2,Wednesday,0,5,20
2026-05-20,Nagpur,srv-pest-01,Organic Pest Control,4,Wednesday,0,5,20
2026-05-20,Nagpur,srv-plumb-01,Plumbing Repair & Leakage Fix,6,Wednesday,0,5,20
2026-05-20,Nagpur,srv-soc-clean-01,Society Common Area Sanitization,2,Wednesday,0,5,20
2026-05-20,Nagpur,srv-soc-event-01,Community Event Sound & Electrical Setup,1,Wednesday,0,5,20
2026-05-20,Nagpur,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Wednesday,0,5,20
2026-05-20,Patna,srv-ac-01,AC Deep Foam Jet Servicing,8,Wednesday,0,5,20
2026-05-20,Patna,srv-carp-01,Carpentry & Furniture Assembly,4,Wednesday,0,5,20
2026-05-20,Patna,srv-clean-01,Full Home Deep Cleaning,6,Wednesday,0,5,20
2026-05-20,Patna,srv-cook-01,Home Chef & Meal Preparation,6,Wednesday,0,5,20
2026-05-20,Patna,srv-elder-01,Elder Assistance & Companionship,4,Wednesday,0,5,20
2026-05-20,Patna,srv-elec-01,Electrical Repair & Wiring,7,Wednesday,0,5,20
2026-05-20,Patna,srv-garden-01,Gardening & Balcony Greenery,3,Wednesday,0,5,20
2026-05-20,Patna,srv-move-01,Moving & Heavy Lifting Assistance,2,Wednesday,0,5,20
2026-05-20,Patna,srv-paint-01,Wall Painting & Waterproofing,3,Wednesday,0,5,20
2026-05-20,Patna,srv-pest-01,Organic Pest Control,3,Wednesday,0,5,20
2026-05-20,Patna,srv-plumb-01,Plumbing Repair & Leakage Fix,5,Wednesday,0,5,20
2026-05-20,Patna,srv-soc-clean-01,Society Common Area Sanitization,2,Wednesday,0,5,20
2026-05-20,Patna,srv-soc-event-01,Community Event Sound & Electrical Setup,1,Wednesday,0,5,20
2026-05-20,Patna,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Wednesday,0,5,20
2026-05-20,Pune,srv-ac-01,AC Deep Foam Jet Servicing,8,Wednesday,0,5,20
2026-05-20,Pune,srv-carp-01,Carpentry & Furniture Assembly,5,Wednesday,0,5,20
2026-05-20,Pune,srv-clean-01,Full Home Deep Cleaning,10,Wednesday,0,5,20
2026-05-20,Pune,srv-cook-01,Home Chef & Meal Preparation,7,Wednesday,0,5,20
2026-05-20,Pune,srv-elder-01,Elder Assistance & Companionship,5,Wednesday,0,5,20
2026-05-20,Pune,srv-elec-01,Electrical Repair & Wiring,9,Wednesday,0,5,20
2026-05-20,Pune,srv-garden-01,Gardening & Balcony Greenery,5,Wednesday,0,5,20
2026-05-20,Pune,srv-move-01,Moving & Heavy Lifting Assistance,3,Wednesday,0,5,20
2026-05-20,Pune,srv-paint-01,Wall Painting & Waterproofing,3,Wednesday,0,5,20
2026-05-20,Pune,srv-pest-01,Organic Pest Control,5,Wednesday,0,5,20
2026-05-20,Pune,srv-plumb-01,Plumbing Repair & Leakage Fix,8,Wednesday,0,5,20
2026-05-20,Pune,srv-soc-clean-01,Society Common Area Sanitization,2,Wednesday,0,5,20
2026-05-20,Pune,srv-soc-event-01,Community Event Sound & Electrical Setup,1,Wednesday,0,5,20
2026-05-20,Pune,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Wednesday,0,5,20
2026-05-20,Surat,srv-ac-01,AC Deep Foam Jet Servicing,7,Wednesday,0,5,20
2026-05-20,Surat,srv-carp-01,Carpentry & Furniture Assembly,5,Wednesday,0,5,20
2026-05-20,Surat,srv-clean-01,Full Home Deep Cleaning,6,Wednesday,0,5,20
2026-05-20,Surat,srv-cook-01,Home Chef & Meal Preparation,6,Wednesday,0,5,20
2026-05-20,Surat,srv-elder-01,Elder Assistance & Companionship,5,Wednesday,0,5,20
2026-05-20,Surat,srv-elec-01,Electrical Repair & Wiring,7,Wednesday,0,5,20
2026-05-20,Surat,srv-garden-01,Gardening & Balcony Greenery,3,Wednesday,0,5,20
2026-05-20,Surat,srv-move-01,Moving & Heavy Lifting Assistance,3,Wednesday,0,5,20
2026-05-20,Surat,srv-paint-01,Wall Painting & Waterproofing,2,Wednesday,0,5,20
2026-05-20,Surat,srv-pest-01,Organic Pest Control,4,Wednesday,0,5,20
2026-05-20,Surat,srv-plumb-01,Plumbing Repair & Leakage Fix,6,Wednesday,0,5,20
2026-05-20,Surat,srv-soc-clean-01,Society Common Area Sanitization,2,Wednesday,0,5,20
2026-05-20,Surat,srv-soc-event-01,Community Event Sound & Electrical Setup,1,Wednesday,0,5,20
2026-05-20,Surat,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,1,Wednesday,0,5,20
2026-05-20,Vadodara,srv-ac-01,AC Deep Foam Jet Servicing,8,Wednesday,0,5,20
2026-05-20,Vadodara,srv-carp-01,Carpentry & Furniture Assembly,5,Wednesday,0,5,20
2026-05-20,Vadodara,srv-clean-01,Full Home Deep Cleaning,6,Wednesday,0,5,20
2026-05-20,Vadodara,srv-cook-01,Home Chef & Meal Preparation,5,Wednesday,0,5,20
2026-05-20,Vadodara,srv-elder-01,Elder Assistance & Companionship,4,Wednesday,0,5,20
2026-05-20,Vadodara,srv-elec-01,Electrical Repair & Wiring,7,Wednesday,0,5,20
2026-05-20,Vadodara,srv-garden-01,Gardening & Balcony Greenery,3,Wednesday,0,5,20
2026-05-20,Vadodara,srv-move-01,Moving & Heavy Lifting Assistance,2,Wednesday,0,5,20
2026-05-20,Vadodara,srv-paint-01,Wall Painting & Waterproofing,3,Wednesday,0,5,20
2026-05-20,Vadodara,srv-pest-01,Organic Pest Control,3,Wednesday,0,5,20
2026-05-20,Vadodara,srv-plumb-01,Plumbing Repair & Leakage Fix,5,Wednesday,0,5,20
2026-05-20,Vadodara,srv-soc-clean-01,Society Common Area Sanitization,2,Wednesday,0,5,20
2026-05-20,Vadodara,srv-soc-event-01,Community Event Sound & Electrical Setup,1,Wednesday,0,5,20
2026-05-20,Vadodara,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,1,Wednesday,0,5,20
2026-05-20,Visakhapatnam,srv-ac-01,AC Deep Foam Jet Servicing,7,Wednesday,0,5,20
2026-05-20,Visakhapatnam,srv-carp-01,Carpentry & Furniture Assembly,4,Wednesday,0,5,20
2026-05-20,Visakhapatnam,srv-clean-01,Full Home Deep Cleaning,6,Wednesday,0,5,20
2026-05-20,Visakhapatnam,srv-cook-01,Home Chef & Meal Preparation,5,Wednesday,0,5,20
2026-05-20,Visakhapatnam,srv-elder-01,Elder Assistance & Companionship,7,Wednesday,0,5,20
2026-05-20,Visakhapatnam,srv-elec-01,Electrical Repair & Wiring,6,Wednesday,0,5,20
2026-05-20,Visakhapatnam,srv-garden-01,Gardening & Balcony Greenery,3,Wednesday,0,5,20
2026-05-20,Visakhapatnam,srv-move-01,Moving & Heavy Lifting Assistance,2,Wednesday,0,5,20
2026-05-20,Visakhapatnam,srv-paint-01,Wall Painting & Waterproofing,2,Wednesday,0,5,20
2026-05-20,Visakhapatnam,srv-pest-01,Organic Pest Control,4,Wednesday,0,5,20
2026-05-20,Visakhapatnam,srv-plumb-01,Plumbing Repair & Leakage Fix,6,Wednesday,0,5,20
2026-05-20,Visakhapatnam,srv-soc-clean-01,Society Common Area Sanitization,2,Wednesday,0,5,20
2026-05-20,Visakhapatnam,srv-soc-event-01,Community Event Sound & Electrical Setup,1,Wednesday,0,5,20
2026-05-20,Visakhapatnam,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,1,Wednesday,0,5,20
2026-05-21,Ahmedabad,srv-ac-01,AC Deep Foam Jet Servicing,10,Thursday,0,5,21
2026-05-21,Ahmedabad,srv-carp-01,Carpentry & Furniture Assembly,9,Thursday,0,5,21
2026-05-21,Ahmedabad,srv-clean-01,Full Home Deep Cleaning,8,Thursday,0,5,21
2026-05-21,Ahmedabad,srv-cook-01,Home Chef & Meal Preparation,7,Thursday,0,5,21
2026-05-21,Ahmedabad,srv-elder-01,Elder Assistance & Companionship,5,Thursday,0,5,21
2026-05-21,Ahmedabad,srv-elec-01,Electrical Repair & Wiring,8,Thursday,0,5,21
2026-05-21,Ahmedabad,srv-garden-01,Gardening & Balcony Greenery,4,Thursday,0,5,21
2026-05-21,Ahmedabad,srv-move-01,Moving & Heavy Lifting Assistance,2,Thursday,0,5,21
2026-05-21,Ahmedabad,srv-paint-01,Wall Painting & Waterproofing,3,Thursday,0,5,21
2026-05-21,Ahmedabad,srv-pest-01,Organic Pest Control,4,Thursday,0,5,21
2026-05-21,Ahmedabad,srv-plumb-01,Plumbing Repair & Leakage Fix,7,Thursday,0,5,21
2026-05-21,Ahmedabad,srv-soc-clean-01,Society Common Area Sanitization,2,Thursday,0,5,21
2026-05-21,Ahmedabad,srv-soc-event-01,Community Event Sound & Electrical Setup,1,Thursday,0,5,21
2026-05-21,Ahmedabad,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Thursday,0,5,21
2026-05-21,Bengaluru,srv-ac-01,AC Deep Foam Jet Servicing,13,Thursday,0,5,21
2026-05-21,Bengaluru,srv-carp-01,Carpentry & Furniture Assembly,8,Thursday,0,5,21
2026-05-21,Bengaluru,srv-clean-01,Full Home Deep Cleaning,12,Thursday,0,5,21
2026-05-21,Bengaluru,srv-cook-01,Home Chef & Meal Preparation,9,Thursday,0,5,21
2026-05-21,Bengaluru,srv-elder-01,Elder Assistance & Companionship,7,Thursday,0,5,21
2026-05-21,Bengaluru,srv-elec-01,Electrical Repair & Wiring,13,Thursday,0,5,21
2026-05-21,Bengaluru,srv-garden-01,Gardening & Balcony Greenery,5,Thursday,0,5,21
2026-05-21,Bengaluru,srv-move-01,Moving & Heavy Lifting Assistance,3,Thursday,0,5,21
2026-05-21,Bengaluru,srv-paint-01,Wall Painting & Waterproofing,4,Thursday,0,5,21
2026-05-21,Bengaluru,srv-pest-01,Organic Pest Control,6,Thursday,0,5,21
2026-05-21,Bengaluru,srv-plumb-01,Plumbing Repair & Leakage Fix,8,Thursday,0,5,21
2026-05-21,Bengaluru,srv-soc-clean-01,Society Common Area Sanitization,3,Thursday,0,5,21
2026-05-21,Bengaluru,srv-soc-event-01,Community Event Sound & Electrical Setup,2,Thursday,0,5,21
2026-05-21,Bengaluru,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,3,Thursday,0,5,21
2026-05-21,Bhopal,srv-ac-01,AC Deep Foam Jet Servicing,7,Thursday,0,5,21
2026-05-21,Bhopal,srv-carp-01,Carpentry & Furniture Assembly,5,Thursday,0,5,21
2026-05-21,Bhopal,srv-clean-01,Full Home Deep Cleaning,6,Thursday,0,5,21
2026-05-21,Bhopal,srv-cook-01,Home Chef & Meal Preparation,5,Thursday,0,5,21
2026-05-21,Bhopal,srv-elder-01,Elder Assistance & Companionship,4,Thursday,0,5,21
2026-05-21,Bhopal,srv-elec-01,Electrical Repair & Wiring,8,Thursday,0,5,21
2026-05-21,Bhopal,srv-garden-01,Gardening & Balcony Greenery,4,Thursday,0,5,21
2026-05-21,Bhopal,srv-move-01,Moving & Heavy Lifting Assistance,2,Thursday,0,5,21
2026-05-21,Bhopal,srv-paint-01,Wall Painting & Waterproofing,3,Thursday,0,5,21
2026-05-21,Bhopal,srv-pest-01,Organic Pest Control,3,Thursday,0,5,21
2026-05-21,Bhopal,srv-plumb-01,Plumbing Repair & Leakage Fix,5,Thursday,0,5,21
2026-05-21,Bhopal,srv-soc-clean-01,Society Common Area Sanitization,2,Thursday,0,5,21
2026-05-21,Bhopal,srv-soc-event-01,Community Event Sound & Electrical Setup,1,Thursday,0,5,21
2026-05-21,Bhopal,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,1,Thursday,0,5,21
2026-05-21,Chennai,srv-ac-01,AC Deep Foam Jet Servicing,9,Thursday,0,5,21
2026-05-21,Chennai,srv-carp-01,Carpentry & Furniture Assembly,7,Thursday,0,5,21
2026-05-21,Chennai,srv-clean-01,Full Home Deep Cleaning,10,Thursday,0,5,21
2026-05-21,Chennai,srv-cook-01,Home Chef & Meal Preparation,7,Thursday,0,5,21
2026-05-21,Chennai,srv-elder-01,Elder Assistance & Companionship,6,Thursday,0,5,21
2026-05-21,Chennai,srv-elec-01,Electrical Repair & Wiring,11,Thursday,0,5,21
2026-05-21,Chennai,srv-garden-01,Gardening & Balcony Greenery,4,Thursday,0,5,21
2026-05-21,Chennai,srv-move-01,Moving & Heavy Lifting Assistance,4,Thursday,0,5,21
